,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,sentiment,sentiment:confidence,date,id,query,sentiment_gold,text, Close/Last, Volume, Open, High, Low,Sentiment
773,623496286,False,finalized,6,12/12/14 2:37,3,0.6784,12/03/2014,5.4e+17,#AAPL OR @Apple,,@jakeflem @Apple what year is it?, $115.93,42956200, $115.75, $116.35, $115.11,pos
774,623496287,False,finalized,3,12/12/14 2:25,3,0.6783,12/03/2014,5.4e+17,#AAPL OR @Apple,,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/27JnTFmO0i", $115.93,42956200, $115.75, $116.35, $115.11,pos
775,623496288,False,finalized,3,12/12/14 2:45,3,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,@jakeflem @Apple Try booting while holding Command R and see if you can do a disk repair, $115.93,42956200, $115.75, $116.35, $115.11,pos
776,623496289,False,finalized,6,12/12/14 22:03,1,0.6838,12/03/2014,5.4e+17,#AAPL OR @Apple,,GOSH DARNIT @Apple I DONT KNOW WHAT THE CLOUD IS, $115.93,42956200, $115.75, $116.35, $115.11,neg
777,623496290,False,finalized,3,12/11/14 22:23,3,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,#AAPL:Apple's Eddy Cue Talks About Price-Fixing On E-Books: He'd 'Do It Agai...http://t.co/mSC8uepzPn, $115.93,42956200, $115.75, $116.35, $115.11,pos
778,623496291,False,finalized,3,12/11/14 23:38,3,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,"@jakeflem @Apple I had to get my logic board completely replaced, if it's under warranty they'll do it for free - make sure to back up b4", $115.93,42956200, $115.75, $116.35, $115.11,neg
779,623496292,False,finalized,3,12/12/14 8:43,3,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,"Big Spending by Consumers on Cyber Monday

#CyberMonday, #PayPal, #Apple, #AAPL, #eBay, #WalMart, #WMT, #Sales,... http://t.co/pB6WltjTzZ", $115.93,42956200, $115.75, $116.35, $115.11,neg
780,623496293,False,finalized,3,12/12/14 12:15,3,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,"Allowing @Apple final creative authority, @Chase will debut the first spot featuring #ApplePay this week. http://t.co/lnve19yw7G", $115.93,42956200, $115.75, $116.35, $115.11,pos
781,623496294,False,finalized,3,12/12/14 12:11,3,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,"Apple CEO Tim Cook Talks Technology With Senator Orrin Hatch During Washington, D.C. Trip http://t.co/Nzd3IIMIBV #AAPL", $115.93,42956200, $115.75, $116.35, $115.11,pos
782,623496295,False,finalized,3,12/12/14 1:20,1,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,@jakeflem @Apple We've previously had to deal with this issue it's really annoying. Try to reset the NVRAM http://t.co/EoIAf3wO5f, $115.93,42956200, $115.75, $116.35, $115.11,neg
783,623496296,False,finalized,3,12/12/14 20:01,1,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,tell ur update to stop capitalizing everything @apple, $115.93,42956200, $115.75, $116.35, $115.11,neg
784,623496297,False,finalized,3,12/11/14 14:52,1,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,@SSComposer @Apple seems to ignore any key presses like command r and is just doing its own thing., $115.93,42956200, $115.75, $116.35, $115.11,pos
785,623496298,False,finalized,3,12/12/14 3:01,3,0.6774,12/03/2014,5.4e+17,#AAPL OR @Apple,,#AAPL now moves a point faster the a New York driver changes lanes., $115.93,42956200, $115.75, $116.35, $115.11,pos
786,623496299,False,finalized,3,12/11/14 22:17,1,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,@briannaUrie @Apple Their autocorrect is so shit too, $115.93,42956200, $115.75, $116.35, $115.11,pos
787,623496300,False,finalized,3,12/12/14 14:04,1,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,"@jakeflem @Apple But it won't fix the problem for good, could back and you might have to change the logic board, check with  Apple Genius :(", $115.93,42956200, $115.75, $116.35, $115.11,neg
788,623496301,False,finalized,4,12/12/14 0:39,5,0.7297,12/03/2014,5.4e+17,#AAPL OR @Apple,,"#Kantar: @Apple [#Apple] On Track For 'Record Quarter' As #iPhone6 Sales Bump Up Its .... (#Wednesday, 3 #December) http://t.co/HDmGr8fwYA", $115.93,42956200, $115.75, $116.35, $115.11,pos
789,623496302,False,finalized,3,12/12/14 21:50,1,0.6661,12/03/2014,5.4e+17,#AAPL OR @Apple,,@SaifBinS3eed @Apple get the cloud to butt extension on your web browser, $115.93,42956200, $115.75, $116.35, $115.11,pos
790,623496303,False,finalized,3,12/12/14 8:51,3,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/rFeLByukN6", $115.93,42956200, $115.75, $116.35, $115.11,pos
791,623496304,False,finalized,6,12/12/14 21:03,1,0.5167,12/03/2014,5.4e+17,#AAPL OR @Apple,,http://t.co/N87ZYWyaKQ #YotaPhone2 is the future of cell phones. @apple and @samsung should be scared., $115.93,42956200, $115.75, $116.35, $115.11,pos
792,623496305,False,finalized,3,12/11/14 21:56,5,0.6425,12/03/2014,5.4e+17,#AAPL OR @Apple,,CNBCTV:  #Cramer: #Apple has no real competition #aapl http://t.co/8cYgzEZQPN, $115.93,42956200, $115.75, $116.35, $115.11,pos
793,623496306,False,finalized,3,12/11/14 19:05,1,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,CNBCTV:  #Chromecast beats #AppleTV #aapl http://t.co/uX3vYSzHhu, $115.93,42956200, $115.75, $116.35, $115.11,pos
794,623496307,False,finalized,3,12/12/14 1:46,3,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,"APPLE Intraday Comments - Updated RANGE , - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z", $115.93,42956200, $115.75, $116.35, $115.11,pos
795,623496308,False,finalized,3,12/11/14 22:16,not_relevant,0.6464,12/03/2014,5.4e+17,#AAPL OR @Apple,,"Opinions of 20K doctors on #Fitbit &amp; @Apple's #HealthKit
http://t.co/wkLwORDA0Q
@KarthikPMO @MMA_4U @vr_ias @AMANet @AIMAIndia
#HealthCare", $115.93,42956200, $115.75, $116.35, $115.11,pos
796,623496309,False,finalized,6,12/12/14 19:38,3,0.351,12/03/2014,5.4e+17,#AAPL OR @Apple,,@umo_games @Apple thanks for the tip! Seemed to do something but still pretty much the same. :(, $115.93,42956200, $115.75, $116.35, $115.11,pos
797,623496310,False,finalized,3,12/12/14 2:08,1,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,@jokigenki @Apple I think it's like 2011? Can't look right now., $115.93,42956200, $115.75, $116.35, $115.11,pos
798,623496311,False,finalized,3,12/12/14 9:39,3,0.6559,12/03/2014,5.4e+17,#AAPL OR @Apple,,"Trademark Confusion: Apple's App Store Trademark was rejected in Australia, approved in Europe  Canada  $AAPL #aapl
http://t.co/m1Wt4QFYD1", $115.93,42956200, $115.75, $116.35, $115.11,pos
799,623496312,False,finalized,3,12/12/14 13:46,1,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,"Lowkey, Yosemite trash af I cant use my logic express 9 anymore @Apple yall irritating the fuck outta me - Sincerely a disgruntled person", $115.93,42956200, $115.75, $116.35, $115.11,neg
800,623496313,False,finalized,6,12/12/14 5:25,3,0.4896,12/03/2014,5.4e+17,#AAPL OR @Apple,,@jimcramer Tks for setting the record straight for @apple investors!!!, $115.93,42956200, $115.75, $116.35, $115.11,pos
801,623496314,False,finalized,3,12/12/14 9:30,1,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,@jakeflem @Apple Yes It seems to fix it good the first time and then as time passes it deterioates until you have to change logic board, $115.93,42956200, $115.75, $116.35, $115.11,pos
802,623496315,False,finalized,3,12/11/14 21:16,5,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,@jakeflem @Apple  Sorry that you're going through that hope you get this fix it was a real pain for us too  but Apple care cover it for free, $115.93,42956200, $115.75, $116.35, $115.11,neg
803,623496316,False,finalized,3,12/11/14 21:50,3,0.667,12/03/2014,5.4e+17,#AAPL OR @Apple,,@alzaabi741 @Apple I wish I could man.. I wish I could.., $115.93,42956200, $115.75, $116.35, $115.11,pos
804,623496317,False,finalized,3,12/12/14 12:37,1,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,They gotta DO something '@_iRapeCouches: @SydneyA @Apple SO TRASH my computer keeps freezing &amp; being dumb af after i upgraded to Yosemite, $115.93,42956200, $115.75, $116.35, $115.11,pos
805,623496318,False,finalized,4,12/11/14 18:41,1,0.7399,12/03/2014,5.4e+17,#AAPL OR @Apple,,@_LanaCarine_ @Apple doesn't have a twitter @Applebees this is your problem now, $115.93,42956200, $115.75, $116.35, $115.11,pos
806,623496319,False,finalized,3,12/12/14 19:55,3,0.6569,12/03/2014,5.4e+17,#AAPL OR @Apple,,RT @thehill: Justice Department cites 18th century federal law to get @Apple to unlock iPhones: http://t.co/Eth0QpAIom, $115.93,42956200, $115.75, $116.35, $115.11,pos
807,623496320,False,finalized,3,12/12/14 22:03,1,0.6619,12/03/2014,5.4e+17,#AAPL OR @Apple,,@umo_games @Apple yeah no AppleCare here haha., $115.93,42956200, $115.75, $116.35, $115.11,neg
808,623496321,False,finalized,3,12/12/14 1:20,3,0.6759,12/03/2014,5.4e+17,#AAPL OR @Apple,,transpartent resin infused #composite structures by @apple http://t.co/10yd6g3wK7, $115.93,42956200, $115.75, $116.35, $115.11,pos
809,623496322,False,finalized,3,12/12/14 3:41,5,0.6904,12/03/2014,5.4e+17,#AAPL OR @Apple,,"Huge iPhone 6 Sales Push iOS market Share Up Worldwide: Report $AAPL #aapl
http://t.co/Ogook0fGLQ", $115.93,42956200, $115.75, $116.35, $115.11,pos
810,623496323,False,finalized,3,12/12/14 1:34,3,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/Yv3QE2BGxD", $115.93,42956200, $115.75, $116.35, $115.11,pos
811,623496324,False,finalized,3,12/11/14 20:54,3,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,Anti-trust expert Peter Carstensen of @WisconsinLaw can discuss @Apple #antitrust case in California federal court http://t.co/LClHnQMOKf, $115.93,42956200, $115.75, $116.35, $115.11,pos
812,623496325,False,finalized,3,12/12/14 14:27,not_relevant,0.6772,12/03/2014,5.4e+17,#AAPL OR @Apple,,"#Samsung Sale Puts Spotlight On The Buyer, #Corning #GLW  #AAPL #SSNLF http://t.co/oFQx1Go5eL", $115.93,42956200, $115.75, $116.35, $115.11,pos
813,623496326,False,finalized,3,12/12/14 14:43,5,0.6643,12/03/2014,5.4e+17,#AAPL OR @Apple,,"Taking Apple's Lead, Amazon Gets Physical - News - Harvard Business School http://t.co/UensGejRaJ @HBS @Apple", $115.93,42956200, $115.75, $116.35, $115.11,pos
814,623496327,False,finalized,3,12/12/14 2:58,3,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,Rumors Surface for #Apple #iPhone6S and #iPhone7 in 2015 #aapl http://t.co/Qinl78BI0D, $115.93,42956200, $115.75, $116.35, $115.11,pos
815,623496328,False,finalized,4,12/12/14 14:44,3,0.7317,12/03/2014,5.4e+17,#AAPL OR @Apple,,@Apple s new patent against broken screens http://t.co/l2KQQhV8dp  @TechCrunch #tech #iphone #business #innovation http://t.co/LVMNZPg36F, $115.93,42956200, $115.75, $116.35, $115.11,pos
816,623496329,False,finalized,6,12/11/14 21:26,not_relevant,0.5019,12/03/2014,5.4e+17,#AAPL OR @Apple,,@carlquintanilla @CNBC  Where would we be..if only #AAPL was in the Dow. sarc.., $115.93,42956200, $115.75, $116.35, $115.11,neg
817,623496330,False,finalized,3,12/12/14 2:50,1,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,Steve Job's Deposition in #iPod Lawsuit Could Cost @Apple $1 Billion http://t.co/7vDXwvxKpe #MusicBiz #MusicIndustry #Apple, $115.93,42956200, $115.75, $116.35, $115.11,pos
818,623496331,False,finalized,3,12/12/14 16:19,3,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,@Apple s new patent against broken screens http://t.co/LSwPdLt8UD  @TechCrunch #tech #iphone #business #innovation, $115.93,42956200, $115.75, $116.35, $115.11,pos
819,623496332,False,finalized,3,12/12/14 13:42,5,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,7 awesome paid #iPhone and #iPad apps that are free for a limited time via @BGR #aapl http://t.co/AAAkSIIgP0, $115.93,42956200, $115.75, $116.35, $115.11,pos
820,623496333,False,finalized,3,12/12/14 1:57,3,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,@wdtuts @baxleyglass does because one belongs to @Apple and the other to @Ang and the third is from @Adobe via #employeediscount., $115.93,42956200, $115.75, $116.35, $115.11,pos
821,623496334,False,finalized,3,12/12/14 2:26,3,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,"#Verr�_cktes #Ger�_cht: #iPhone6s zum @Apple [#Apple] Watch. (#Wednesday, 3 #December) http://t.co/scANaAuNPe", $115.93,42956200, $115.75, $116.35, $115.11,pos
822,623496335,False,finalized,3,12/11/14 21:02,1,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,Did anyone update their Yosemite? My macbook is running like shit. @apple #apple, $115.93,42956200, $115.75, $116.35, $115.11,neg
823,623496336,False,finalized,4,12/12/14 19:59,3,0.7233,12/03/2014,5.4e+17,#AAPL OR @Apple,,RT @hypebot: Steve Job's Deposition in #iPod Lawsuit Could Cost @Apple $1 Billion http://t.co/7vDXwvxKpe #MusicBiz #MusicIndustry #Apple, $115.93,42956200, $115.75, $116.35, $115.11,pos
824,623496337,False,finalized,3,12/11/14 22:25,5,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,"Kantar: iPhone 6 helps Apple gain share over Android, iPhone 5c outselling iPhone 6 Plus in US $AAPL #aapl
http://t.co/YLL678kOkn", $115.93,42956200, $115.75, $116.35, $115.11,pos
825,623496338,False,finalized,4,12/12/14 13:41,1,0.7689,12/03/2014,5.4e+17,#AAPL OR @Apple,,"@jakeflem @Apple That sucks, don't know what it cost in dollars but for us that was �400 :(", $115.93,42956200, $115.75, $116.35, $115.11,neg
826,623496339,False,finalized,3,12/12/14 21:50,3,0.6513,12/03/2014,5.4e+17,#AAPL OR @Apple,,#Google #Chromecast Surpasses #Apple TV In U.S. Sales http://t.co/dgebBbU5vq #aapl #amazon #amazonfiretv #amzn #appletv, $115.93,42956200, $115.75, $116.35, $115.11,pos
827,623496340,False,finalized,3,12/12/14 21:32,3,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,RT @KirkYuhnke: What do you think? Want an @Apple #Watch? http://t.co/7HjDjQ1iAb, $115.93,42956200, $115.75, $116.35, $115.11,pos
828,623496341,False,finalized,6,12/12/14 21:30,3,0.4938,12/03/2014,5.4e+17,#AAPL OR @Apple,,#AAPL:Google tops Apple...//feeds.foxbusiness.com/~r/foxbusiness/video/~3/-DbuiO5m0_M/, $115.93,42956200, $115.75, $116.35, $115.11,pos
829,623496342,False,finalized,3,12/12/14 21:15,3,0.6647,12/03/2014,5.4e+17,#AAPL OR @Apple,,"@jakeflem @Apple take it in. that's a faulty graphics card which was recalled. had exact prob, they replaced mine (for free) out of warranty", $115.93,42956200, $115.75, $116.35, $115.11,neg
830,623496343,False,finalized,3,12/12/14 13:39,3,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,MacBook Pro 13   Non-retina First Startup: http://t.co/9l6RK2OLq2 via @youtube @apple #macbook #macbookpro #startup #hipster, $115.93,42956200, $115.75, $116.35, $115.11,pos
831,623496344,False,finalized,3,12/11/14 19:10,3,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,MacBook Pro 13in Unboxing: http://t.co/F3IM9YbpxF via @youtube @apple #macbook #macbookpro #startup #hipster #unboxing, $115.93,42956200, $115.75, $116.35, $115.11,pos
832,623496345,False,finalized,3,12/12/14 22:01,3,0.6645,12/03/2014,5.4e+17,#AAPL OR @Apple,,iPad Mini Unboxing!: http://t.co/GnLy8W75nA via @youtube @apple #ipadmini #ipad #macbook #macbookpro #startup #hipster #unboxing, $115.93,42956200, $115.75, $116.35, $115.11,pos
833,623496346,False,finalized,3,12/12/14 6:43,3,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,iPad Mini First Time Startup!: http://t.co/vGHN798zzs via @youtube @apple #ipadmini #ipad #macbook #macbookpro #startup #hipster #unbox, $115.93,42956200, $115.75, $116.35, $115.11,pos
834,623496347,False,finalized,3,12/11/14 21:21,3,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,.@Apple patents new reflex drop technology for #Mobile devices|learn how this could come in handy #MobileDose http://t.co/BSGtvfPc5B, $115.93,42956200, $115.75, $116.35, $115.11,neg
835,623496348,False,finalized,3,12/11/14 19:08,1,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,"@sethlouey @Apple iOS updates bricked Trish's phone too, seems like the Apple is getting a bit rotten", $115.93,42956200, $115.75, $116.35, $115.11,neg
836,623496349,False,finalized,3,12/12/14 19:54,3,0.6681,12/03/2014,5.4e+17,#AAPL OR @Apple,,UPDATE: #Intel #INTC Led Group Said to Back Plan That Would Limit #Qualcomm #QCOM Licensing Fees #AAPL #HPQ  http://t.co/sDjnCTSVCH, $115.93,42956200, $115.75, $116.35, $115.11,pos
837,623496350,False,finalized,3,12/12/14 14:49,5,0.6678,12/03/2014,5.4e+17,#AAPL OR @Apple,,What's at the core of @Apple's new #iOS7? Excellent updates for your phone's #mobilesecurity. #McAfee - http://t.co/pVo68ZVdq4, $115.93,42956200, $115.75, $116.35, $115.11,pos
838,623496351,False,finalized,3,12/12/14 1:24,3,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,@jakeflem @Apple Some info for you: http://t.co/J79FnVB94e http://t.co/m3pclPVgGK http://t.co/J72WyhXxx1 Hope it helps. #PinkScreenOfDeath, $115.93,42956200, $115.75, $116.35, $115.11,pos
839,623496352,False,finalized,3,12/12/14 2:56,3,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,"FBI investigates iPad school programme $AAPL #aapl
http://t.co/s5ymu0u1Rb", $115.93,42956200, $115.75, $116.35, $115.11,pos
840,623496353,False,finalized,3,12/12/14 20:54,3,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/FrmecK7f8q", $115.93,42956200, $115.75, $116.35, $115.11,pos
841,623496354,False,finalized,3,12/12/14 21:54,3,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,"Hoping @Firefox does not cave! @Apple should allow other browser engines! #OpenUp
Could Soon Come To iOS TechCrunch  http://t.co/WGnY6XOarD", $115.93,42956200, $115.75, $116.35, $115.11,neg
842,623496355,False,finalized,3,12/12/14 3:00,3,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,#AAPL:5 companies growing faster than Apple...//rss.cnn.com/~r/rss/money_latest/~3/n1Ps4CmqWL4/index.html, $115.93,42956200, $115.75, $116.35, $115.11,pos
843,623496356,False,finalized,3,12/12/14 15:04,3,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,@buzz I sit home every Friday night waiting for an invitation to join an @Apple dev team.  (looks at his phone)   They'll call me one day., $115.93,42956200, $115.75, $116.35, $115.11,neg
844,623496357,False,finalized,3,12/12/14 8:51,3,0.6708,12/03/2014,5.4e+17,#AAPL OR @Apple,,why isn't there a dreidel emoji @apple, $115.93,42956200, $115.75, $116.35, $115.11,neg
845,623496358,False,finalized,4,12/12/14 1:51,3,0.7325,12/03/2014,5.4e+17,#AAPL OR @Apple,,Bluetooth 4.2 to Bring Direct Internet Connectivity and Increased Speed http://t.co/w0hEGLfBpi #AAPL, $115.93,42956200, $115.75, $116.35, $115.11,pos
846,623496359,False,finalized,3,12/12/14 1:50,1,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,"Guys at @Apple, is this serious? #Yosemite full of stupid and ugly bugs. Feeling #sad. (cc @tim_cook,@therealjonyive) http://t.co/42Mjc3SsJE", $115.93,42956200, $115.75, $116.35, $115.11,neg
847,623496360,False,finalized,6,12/12/14 21:27,5,0.5259,12/03/2014,5.4e+17,#AAPL OR @Apple,,#iPhone6 #Plus Grabs 41% of U.S. #Phablet Sales #aapl http://t.co/BiTmwU5e4F, $115.93,42956200, $115.75, $116.35, $115.11,pos
848,623496361,False,finalized,4,12/12/14 4:03,3,0.7201,12/03/2014,5.4e+17,#AAPL OR @Apple,,It's important that Apple not become the developer for the world. We need people to invent their own stuff.' - Tim Cook CEO of @Apple, $115.93,42956200, $115.75, $116.35, $115.11,pos
849,623496362,False,finalized,3,12/12/14 2:32,1,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,Can't believe @Apple said melted keys on Mac Pro is not under warranty for a machine less than a year old. Asking for �500 to repair., $115.93,42956200, $115.75, $116.35, $115.11,pos
850,623496363,False,finalized,3,12/12/14 11:15,3,0.6635,12/03/2014,5.4e+17,#AAPL OR @Apple,,"Huge iPhone 6 sales put Apple on course for record quarter $AAPL #aapl
http://t.co/2VIMb7QieI", $115.93,42956200, $115.75, $116.35, $115.11,pos
851,623496364,False,finalized,3,12/12/14 3:33,3,0.6723,12/03/2014,5.4e+17,#AAPL OR @Apple,,BLOCK TRADE detected in #AAPL, $115.93,42956200, $115.75, $116.35, $115.11,neg
852,623496365,False,finalized,3,12/12/14 14:45,3,0.7135,12/03/2014,5.4e+17,#AAPL OR @Apple,,CNBCTV:  #Apple takes the stand #aapl http://t.co/WNSSTkAAmM, $115.93,42956200, $115.75, $116.35, $115.11,pos
853,623496366,False,finalized,6,12/12/14 5:25,3,0.711,12/03/2014,5.4e+17,#AAPL OR @Apple,,"Check out @Mercedes Benz For @Apple #iPad 2 &amp; 3 Tan Leather Case 9' Device, Beige. #MercedesBenz http://t.co/OSIY3SJrkF via @eBay", $115.93,42956200, $115.75, $116.35, $115.11,neg
854,623496367,False,finalized,3,12/12/14 11:12,1,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,Hey @apple are you even thinking about fixing your wifi issues? #YosemiteProblems, $115.93,42956200, $115.75, $116.35, $115.11,neg
855,623496368,False,finalized,4,12/11/14 19:10,3,0.7313,12/03/2014,5.4e+17,#AAPL OR @Apple,,@GregBurke85 Just wait until @Apple Inquisition feels like @Apple Origins..., $115.93,42956200, $115.75, $116.35, $115.11,pos
856,623496369,False,finalized,3,12/12/14 13:43,3,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,"@ggheorghiu, @mhmcquiston's solution is offering an integration suite, something like @apple's approach", $115.93,42956200, $115.75, $116.35, $115.11,pos
857,623496370,False,finalized,6,12/12/14 9:01,1,0.5213,12/03/2014,5.4e+17,#AAPL OR @Apple,,.@Samsungtweets adds some heavyhitting #digitalhealth partners to rival @Apple via @mobihealthnews http://t.co/2vBZ9L8UX5, $115.93,42956200, $115.75, $116.35, $115.11,pos
858,623496371,False,finalized,3,12/12/14 11:16,1,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,"If you listen to @apple, you'd think the only way to keep your brain sharp is thru certain apps they provide/sell. Uh...reading, muhfugs", $115.93,42956200, $115.75, $116.35, $115.11,pos
859,623496372,False,finalized,3,12/12/14 2:23,5,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,"The customer service from @apple  is the BEST. In for years having and enjoying their products, I have ZERO complains. Thanks #apple", $115.93,42956200, $115.75, $116.35, $115.11,neg
860,623496373,False,finalized,4,12/12/14 20:11,3,0.7412,12/03/2014,5.4e+17,#AAPL OR @Apple,,#New #foldable #Macbook #Pro falling on your laptop creates @Apple s latest innovation http://t.co/mHSuJO73X6, $115.93,42956200, $115.75, $116.35, $115.11,pos
861,623496374,False,finalized,3,12/12/14 20:39,3,0.6971,12/03/2014,5.4e+17,#AAPL OR @Apple,,where is kenneth @apple, $115.93,42956200, $115.75, $116.35, $115.11,pos
862,623496375,False,finalized,3,12/12/14 2:32,1,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,// when i have gone through 6 iphone chargers in the past montht hank s @apple, $115.93,42956200, $115.75, $116.35, $115.11,neg
863,623496376,False,finalized,3,12/11/14 22:30,1,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,RT @hypebot: Steve Job's Deposition in #iPod Lawsuit Could Cost @Apple $1 Billion http://t.co/7vDXwvxKpe #MusicBiz #MusicIndustry #Apple, $115.93,42956200, $115.75, $116.35, $115.11,pos
864,623496377,False,finalized,3,12/11/14 21:48,3,0.6771,12/03/2014,5.4e+17,#AAPL OR @Apple,,In the trickle of information @Apple has released on HealthKit @vincekuraitis note 'going braid' strategy #hcub2014 http://t.co/QvEz8C6572, $115.93,42956200, $115.75, $116.35, $115.11,pos
865,623496378,False,finalized,3,12/12/14 15:01,3,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,"Pegraton may Gain Orders for 50% of the 2015 4.7' iPhone 6S $AAPL #aapl
http://t.co/jjvkpoa01X", $115.93,42956200, $115.75, $116.35, $115.11,pos
866,623496379,False,finalized,4,12/12/14 9:06,3,0.7253,12/03/2014,5.4e+17,#AAPL OR @Apple,,RT @HamzeiAnalytics: BLOCK TRADE detected in #AAPL, $115.93,42956200, $115.75, $116.35, $115.11,neg
867,623496380,False,finalized,3,12/12/14 14:43,3,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/pBiVbGNMN2", $115.93,42956200, $115.75, $116.35, $115.11,pos
868,623496381,False,finalized,3,12/12/14 13:46,5,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,@umo_games @Apple thanks for the info. Genius was able to get the computer booted by forcing the discreet video card on boot, $115.93,42956200, $115.75, $116.35, $115.11,pos
869,623496382,False,finalized,3,12/12/14 1:24,3,0.6868,12/03/2014,5.4e+17,#AAPL OR @Apple,,RT @drycomposites: transpartent resin infused #composite structures by @apple http://t.co/10yd6g3wK7, $115.93,42956200, $115.75, $116.35, $115.11,pos
870,623496383,False,finalized,3,12/12/14 13:30,1,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,Every new iPhone or update spellcheck suppress my greatness more and more...stop trying to tell me what to type @apple!!!, $115.93,42956200, $115.75, $116.35, $115.11,neg
871,623496384,False,finalized,3,12/12/14 2:28,3,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,@TayLeanne15 @Apple you can!, $115.93,42956200, $115.75, $116.35, $115.11,pos
872,623496385,False,finalized,3,12/12/14 8:56,1,0.6708,12/03/2014,5.4e+17,#AAPL OR @Apple,,you know why Mac users were so happy to get TurdBolt? because @apple eschewed eSATA since its inception. nut kicks to DEAD Steve., $115.93,42956200, $115.75, $116.35, $115.11,pos
873,623496386,False,finalized,3,12/11/14 20:52,3,0.6722,12/03/2014,5.4e+17,#AAPL OR @Apple,,.@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem, $115.93,42956200, $115.75, $116.35, $115.11,pos
874,623496387,False,finalized,3,12/12/14 9:16,3,0.6515,12/03/2014,5.4e+17,#AAPL OR @Apple,,"Los Angeles Unified School District Reportedly Suspends iPad Purchases Following FBI Raid $AAPL #aapl
http://t.co/rbXXWU16f0", $115.93,42956200, $115.75, $116.35, $115.11,pos
875,623496388,False,finalized,3,12/12/14 8:41,1,1.0,12/03/2014,5.4e+17,#AAPL OR @Apple,,"More expensive @Apple products failing after less than 18 months.  No warranty, no recourse. Why is it we buy this junk again?", $115.93,42956200, $115.75, $116.35, $115.11,neg
